Timestamp,Red,Green,Blue
0.00000,167.13037,106.61448,93.34720
0.03337,169.30083,107.61565,94.85147
0.06673,169.97722,108.34662,95.07778
0.10010,170.51534,108.38340,95.39202
0.13347,170.22780,108.60888,95.28943
0.16683,170.98015,109.14353,95.93130
0.20020,170.74572,109.03633,95.56102
0.23357,170.89015,109.19837,95.97322
0.26693,170.84849,109.38829,95.78982
0.30030,171.17429,109.12871,96.15188
0.33367,170.54111,109.44326,95.48950
0.36703,170.97723,109.40390,96.04012
0.40040,171.22129,109.11097,96.43426
0.43377,171.04232,109.85463,95.79181
0.46713,171.75708,110.11262,96.46887
0.50050,171.96644,110.02824,96.67568
0.53387,172.15768,110.62051,96.82608
0.56723,172.01632,110.32748,96.77385
0.60060,172.45745,110.32128,97.32535
0.63397,172.08640,110.47174,97.00587
0.66733,172.19113,110.43686,97.27552
0.70070,171.29533,109.81546,96.77643
0.73407,172.22145,110.60962,97.35190
0.76743,172.42838,110.90124,97.33832
0.80080,173.19735,111.13646,97.97956
0.83417,173.16937,111.47295,97.68537
0.86753,173.52497,111.56194,98.29329
0.90090,174.20294,111.76479,98.72466
0.93427,174.52531,112.16729,98.73723
0.96763,174.68127,112.79801,98.92294
1.00100,172.54871,111.56368,97.59932
1.03437,175.00408,112.82841,99.01281
1.06773,173.04714,111.73945,97.60960
1.10110,173.67237,111.95091,98.20829
1.13447,173.56979,112.04334,98.04939
1.16783,175.18852,112.52075,99.18572
1.20120,175.18968,112.92023,98.54350
1.23457,175.12865,112.63316,98.74587
1.26793,173.29531,111.14840,97.76186
1.30130,172.47775,110.85143,97.21305
1.33467,170.72542,109.58962,95.93726
1.36803,172.46688,110.06219,97.52259
1.40140,173.74032,111.23258,98.02776
1.43477,175.18118,112.56963,98.60080
1.46813,175.29367,112.13052,99.06635
1.50150,174.65922,112.26326,98.22554
1.53487,174.07632,111.71023,98.15395
1.56823,171.13163,109.45120,96.41337
1.60160,170.91479,109.56936,96.67486
1.63497,171.48414,110.17552,96.93444
1.66833,172.12191,110.65483,97.48172
1.70170,173.63020,111.85971,98.20849
1.73507,174.51140,112.47097,98.98735
1.76843,175.10286,112.95284,99.20924
1.80180,175.05111,112.82131,99.22197
1.83517,173.82886,112.13863,98.41342
1.86853,174.38961,112.24880,98.83707
1.90190,175.07987,112.65010,99.25708
1.93527,174.91007,112.66148,98.69795
1.96863,175.85691,113.15920,99.46437
2.00200,175.70861,112.92181,99.13849
2.03537,173.29350,110.72016,98.42788
2.06873,172.41441,110.98868,97.39760
2.10210,172.96224,111.20457,97.97401
2.13547,174.23970,111.70357,98.76990
2.16883,175.85399,113.16618,99.62893
2.20220,176.41886,113.88715,99.75992
2.23557,177.34000,113.76954,100.60466
2.26893,176.67154,113.95466,99.80330
2.30230,176.79726,114.00779,100.06305
2.33567,176.79124,113.72478,100.25461
2.36903,177.95786,114.68457,100.99461
2.40240,178.20814,114.83918,101.15507
2.43577,177.95199,114.97878,100.52236
2.46913,177.57614,114.50041,100.47110
2.50250,177.13941,114.31332,100.06440
2.53587,177.02497,114.12413,100.20206
2.56923,177.22175,114.31710,100.28797
2.60260,177.49248,114.41005,100.59907
2.63597,177.70302,114.55571,100.51567
2.66933,177.82148,114.60703,100.80767
2.70270,177.12996,114.30765,100.09317
2.73607,177.15510,114.22505,100.31580
2.76943,177.49825,114.47153,100.49339
2.80280,177.44804,114.49779,100.54545
2.83617,177.22961,114.33271,100.26174
2.86953,177.98330,114.64788,100.78749
2.90290,177.77200,114.40106,100.65694
2.93627,177.31288,114.39425,100.19994
2.96963,177.36234,114.28731,100.37936
3.00300,177.38347,113.75788,100.44732
3.03637,177.43820,114.51385,100.33099
3.06973,177.05824,114.46578,99.85740
3.10310,177.68213,114.08740,100.74995
3.13647,177.20319,114.43472,100.03775
3.16983,177.46243,114.23694,100.38614
3.20320,176.89244,113.45737,100.09924
3.23657,176.94017,113.74625,99.95291
3.26993,176.38721,113.49986,99.49020
3.30330,176.32491,113.14112,99.55126
3.33667,176.22520,113.36462,99.35364
3.37003,176.46915,113.18339,99.95657
3.40340,176.39628,113.17220,99.73137
3.43677,175.96568,113.13250,99.24855
3.47013,175.95509,112.97859,99.42678
3.50350,175.72460,112.70476,99.08771
3.53687,175.14442,112.36556,98.97156
3.57023,175.14930,112.64012,98.59088
3.60360,175.30852,112.49995,98.94738
3.63697,174.18831,111.99178,98.30764
3.67033,174.60357,112.05268,98.54539
3.70370,173.77281,111.43644,97.82449
3.73707,174.38591,111.77629,98.33129
3.77043,173.65186,111.50135,97.61595
3.80380,173.84859,111.36978,97.85267
3.83717,173.59120,111.14132,97.62375
3.87053,173.82425,111.07739,97.80977
3.90390,174.03075,111.21428,98.09026
3.93727,173.60190,111.19720,97.36421
3.97063,174.10779,110.80361,98.10033
