Timestamp,Red,Green,Blue
0.00000,187.33816,129.50954,115.23054
0.03337,187.51476,129.90789,115.21330
0.06673,187.92701,129.86601,115.61423
0.10010,188.02512,129.56289,115.91976
0.13347,187.03502,129.81889,114.78578
0.16683,187.71826,129.38873,115.56003
0.20020,187.62340,129.10438,115.50321
0.23357,187.65459,129.08763,115.43880
0.26693,187.50905,129.23444,115.20916
0.30030,187.73280,129.16949,115.48029
0.33367,187.32324,129.30865,115.06722
0.36703,187.94522,129.28176,115.65986
0.40040,187.64105,129.13908,115.38011
0.43377,188.09156,129.34870,115.88497
0.46713,187.63937,129.29575,115.52954
0.50050,187.90881,129.64842,115.60698
0.53387,188.07375,129.76028,115.73540
0.56723,188.44771,129.79863,116.39399
0.60060,188.01749,129.61828,116.08836
0.63397,186.76259,129.37991,115.24667
0.66733,187.17675,129.45467,116.00299
0.70070,187.25409,130.01031,115.89764
0.73407,186.97704,129.64459,116.13298
0.76743,186.51891,129.74590,115.53108
0.80080,187.22829,129.96940,116.26306
0.83417,188.31431,131.14355,116.69401
0.86753,190.08471,131.84091,117.81259
0.90090,189.62044,131.45338,117.47916
0.93427,189.38276,131.49298,117.20645
0.96763,189.18596,131.44778,116.88530
1.00100,189.46394,131.41881,117.31615
1.03437,188.84117,131.15439,116.65113
1.06773,189.78777,130.95659,117.46843
1.10110,189.86676,130.90738,117.60016
1.13447,189.79884,131.04065,117.38617
1.16783,189.81211,130.86047,117.56465
1.20120,190.02389,131.48483,117.39811
1.23457,190.90621,131.51912,118.00917
1.26793,190.92410,131.98673,117.93460
1.30130,191.32517,132.37194,118.25722
1.33467,191.14483,132.02630,118.13017
1.36803,190.21488,131.49571,117.54247
1.40140,189.12099,130.46654,116.77885
1.43477,188.07475,129.99271,116.30356
1.46813,187.28717,129.11496,115.94991
1.50150,186.58434,129.12792,115.55034
1.53487,187.83434,129.64095,116.29277
1.56823,189.27049,130.60937,117.10922
1.60160,189.66571,130.68604,117.70661
1.63497,189.82595,131.27951,117.24705
1.66833,189.94770,130.63063,117.56436
1.70170,188.49332,129.93538,116.37111
1.73507,187.77735,128.78589,116.20098
1.76843,186.10484,127.95273,114.96280
1.80180,186.58539,127.98551,115.64453
1.83517,186.21288,127.72245,115.41979
1.86853,186.31819,127.79039,115.42423
1.90190,185.71207,127.30672,114.97689
1.93527,186.79953,128.10894,115.38812
1.96863,187.30653,128.59396,115.50310
2.00200,188.49767,129.16506,116.36670
2.03537,188.73151,128.91358,116.56796
2.06873,189.42289,129.18431,117.25365
2.10210,189.73114,129.33361,117.47447
2.13547,189.24801,129.43648,116.66426
2.16883,190.10216,129.63542,117.39447
2.20220,189.88168,130.02436,116.97238
2.23557,190.58075,129.99857,117.57066
2.26893,190.07617,130.07872,117.18052
2.30230,190.61461,129.87391,117.68984
2.33567,189.25338,129.30476,116.58148
2.36903,188.39680,128.16284,116.39254
2.40240,187.64936,127.79514,115.89602
