Timestamp,Red,Green,Blue
0.00000,171.97639,103.50183,97.69109
0.03337,171.55693,103.78811,97.64946
0.06673,172.30315,103.95069,98.29568
0.10010,172.15084,103.81941,98.24603
0.13347,172.01060,103.66360,97.92317
0.16683,171.77762,103.40645,97.98330
0.20020,171.78619,103.14797,97.77684
0.23357,171.18421,103.29903,97.41949
0.26693,171.42251,103.09765,97.52813
0.30030,171.43856,103.35885,97.67168
0.33367,171.69216,103.28481,97.70245
0.36703,172.09483,103.59091,98.18837
0.40040,172.23001,103.44318,98.07893
0.43377,172.19924,103.88951,98.07383
0.46713,172.00132,103.90157,97.78371
0.50050,172.29252,103.61553,98.27444
0.53387,172.07835,103.89050,97.83511
0.56723,173.01468,103.70223,98.94447
0.60060,172.85326,104.03925,98.67959
0.63397,172.67844,104.05916,98.24777
0.66733,172.74328,104.39334,98.35604
0.70070,172.16030,104.05074,98.02505
0.73407,172.73800,104.23442,98.64849
0.76743,172.92007,103.84747,98.87241
0.80080,173.08841,104.65801,98.85619
0.83417,172.79012,104.52185,98.49781
0.86753,173.00051,104.55540,98.89804
0.90090,172.87926,104.35726,98.69827
0.93427,172.59407,104.40491,98.53040
0.96763,171.53060,103.77479,97.54486
1.00100,171.61192,103.78261,97.89046
1.03437,171.56539,104.02250,97.58243
1.06773,172.28801,103.61370,98.58711
1.10110,172.95445,104.14834,98.91328
1.13447,172.56621,104.40147,98.25276
1.16783,173.31091,104.44565,99.19794
1.20120,174.11571,105.47394,99.22138
1.23457,174.46303,105.47310,99.75171
1.26793,174.88649,106.18911,99.93888
1.30130,176.08428,106.84178,100.68333
1.33467,175.73380,106.73415,100.63092
1.36803,175.37651,106.28889,100.35735
1.40140,172.99443,105.20166,98.58475
1.43477,172.17333,103.97654,98.65235
1.46813,171.79691,104.20009,98.09392
1.50150,172.07773,104.17956,98.34873
1.53487,173.05991,104.75150,98.99910
1.56823,174.64448,105.49546,100.04354
1.60160,174.65345,105.95663,100.04095
1.63497,174.65039,105.41739,99.92248
1.66833,173.17501,105.12488,98.89316
1.70170,171.00654,103.56391,97.48359
1.73507,170.16129,102.53901,97.61483
1.76843,168.62382,102.08590,96.78824
1.80180,168.61390,102.75210,96.90853
1.83517,168.98577,102.28396,97.35146
1.86853,168.83598,102.86964,97.13943
1.90190,169.00247,102.75751,97.07795
1.93527,170.39417,103.75022,97.63676
1.96863,172.35555,105.01838,98.43618
2.00200,175.15275,106.42241,100.06482
2.03537,175.54753,106.26555,100.27055
2.06873,175.19147,106.13394,100.02381
2.10210,175.52499,105.85702,100.39519
2.13547,175.29261,105.75032,100.05486
2.16883,175.59803,106.10716,100.17660
2.20220,175.16738,106.09556,99.73461
2.23557,175.14468,105.57003,99.92958
2.26893,174.78634,105.76848,99.31277
2.30230,174.89698,105.61745,99.59639
2.33567,174.59967,105.21058,99.26731
2.36903,173.38609,104.83669,98.66557
2.40240,173.48667,104.15649,98.46277
2.43577,170.82759,102.37906,97.02685
2.46913,169.36608,102.08444,96.14851
2.50250,169.53037,102.21607,96.91723
2.53587,169.79301,102.24045,97.00774
2.56923,170.59786,103.06429,97.64827
2.60260,170.35820,102.88561,97.59898
2.63597,170.42973,102.57447,97.39668
2.66933,171.23062,103.25949,97.86623
2.70270,172.35778,103.61926,98.35490
2.73607,174.36877,104.49114,99.30098
2.76943,173.79985,104.78118,98.71047
2.80280,174.53019,104.54183,99.46238
2.83617,173.77596,104.62046,98.69035
2.86953,174.11268,104.55404,99.00754
2.90290,173.57984,104.57089,98.36821
2.93627,174.17644,104.97059,98.80011
2.96963,173.79454,104.87448,98.47580
3.00300,174.22922,104.94366,98.84627
3.03637,174.41759,105.19331,98.68442
3.06973,174.96723,105.02106,99.50419
3.10310,174.85365,105.24878,99.43376
3.13647,174.20732,104.81272,98.66188
3.16983,173.65925,104.83374,98.51974
3.20320,172.82526,103.78013,97.96021
3.23657,171.31703,103.13941,97.06537
3.26993,170.26635,102.50771,96.24283
3.30330,170.81232,102.16497,96.92870
3.33667,170.25512,102.17091,96.36980
3.37003,170.71193,102.14879,96.84718
