Timestamp,Red,Green,Blue
0.00000,178.30856,124.10780,113.99092
0.03337,181.83284,125.83052,116.37129
0.06673,180.97830,125.64904,115.81422
0.10010,181.53962,126.15743,116.13810
0.13347,181.66695,126.20142,116.30085
0.16683,181.66696,126.24987,116.42561
0.20020,181.24377,126.03490,115.95901
0.23357,181.70718,126.27093,116.46151
0.26693,181.86194,126.27801,116.52398
0.30030,181.39395,126.08008,115.92906
0.33367,181.74169,126.22529,116.35274
0.36703,181.95194,126.39768,116.46963
0.40040,182.05123,126.57951,116.52169
0.43377,181.85929,126.35101,116.38316
0.46713,182.17342,126.64521,116.71518
0.50050,181.82420,126.47252,116.21047
0.53387,181.93320,126.55790,116.53915
0.56723,182.06219,126.69879,116.55482
0.60060,182.20354,126.95598,116.59243
0.63397,181.94511,126.70972,116.47597
0.66733,181.94926,126.58494,116.50097
0.70070,181.52491,126.47065,116.07250
0.73407,182.01567,126.56694,116.47881
0.76743,182.15268,126.62587,116.64105
0.80080,181.87324,126.54604,116.21428
0.83417,182.48075,126.91760,116.94439
0.86753,182.38754,126.84021,116.71571
0.90090,182.57011,127.10247,116.88923
0.93427,182.45423,127.01352,116.61752
0.96763,182.83135,127.27339,116.99674
1.00100,183.52324,127.75295,117.55000
1.03437,183.97730,128.01505,117.86469
1.06773,184.25259,128.41261,117.91812
1.10110,184.71258,128.81120,118.36796
1.13447,185.00924,129.04021,118.60813
1.16783,185.32575,129.41548,118.65736
1.20120,185.92368,129.81386,119.15094
1.23457,186.30878,130.03770,119.54096
1.26793,186.61472,130.40472,119.64174
1.30130,187.10420,130.78135,119.75453
1.33467,187.20036,130.79764,119.92118
1.36803,187.36569,131.10268,119.85064
1.40140,188.03820,131.41338,120.39251
1.43477,188.81522,132.05440,120.87180
1.46813,189.18116,132.35744,120.91217
1.50150,189.82577,132.73138,121.34756
1.53487,189.83745,132.78381,121.46448
1.56823,189.93132,132.92226,121.36614
1.60160,189.56831,132.53241,121.25766
1.63497,189.38440,132.28516,120.98616
1.66833,189.14223,132.17562,120.74165
1.70170,189.11192,132.07980,120.77519
1.73507,190.19011,132.91421,121.70340
1.76843,190.64450,133.31528,121.98022
1.80180,190.95146,133.67565,122.14491
1.83517,190.85637,133.72703,122.20730
1.86853,191.06806,134.09791,122.12530
1.90190,191.37217,134.45432,122.39955
1.93527,191.24356,134.37107,122.12046
1.96863,190.79021,133.93629,121.99380
