Timestamp,Red,Green,Blue
0.00000,194.31151,139.48799,123.54060
0.03337,196.00933,140.12037,124.73516
0.06673,195.40405,139.89998,124.18757
0.10010,195.42499,139.96247,124.33780
0.13347,195.20299,139.73011,124.20699
0.16683,195.28968,139.64901,124.33271
0.20020,194.93914,139.49786,123.91018
0.23357,195.75842,139.95873,124.56849
0.26693,196.62145,140.65179,125.24247
0.30030,198.16057,141.86942,126.66911
0.33367,198.71042,142.11302,127.07331
0.36703,198.67829,142.27888,126.94745
0.40040,199.17586,143.11285,127.59106
0.43377,199.02202,142.98292,127.51734
0.46713,199.34835,143.38288,127.99786
0.50050,199.63151,143.69906,128.07935
0.53387,199.79679,143.74895,128.35255
0.56723,199.50607,143.50405,128.12969
0.60060,200.00500,143.92751,128.53694
0.63397,200.26160,144.02103,128.57890
0.66733,200.59296,144.27493,128.76161
0.70070,200.23105,144.04895,128.22275
0.73407,200.94815,144.44604,128.87368
0.76743,200.98804,144.47988,128.75576
0.80080,201.71371,145.12999,129.49629
0.83417,201.77581,145.19727,129.68766
0.86753,201.87959,145.27318,129.62516
0.90090,201.20064,144.93466,129.21878
0.93427,201.26510,145.08354,128.99061
0.96763,201.23005,144.86097,129.03248
1.00100,201.28387,144.50810,129.06240
1.03437,199.51971,143.30105,127.95188
1.06773,198.83648,143.03736,127.58313
1.10110,198.39177,142.69456,127.54728
1.13447,197.91434,142.35496,127.37987
1.16783,198.97826,143.26418,128.15404
1.20120,199.76108,143.55115,128.29995
1.23457,201.57083,144.56905,129.24409
1.26793,202.66324,145.33947,129.58147
1.30130,201.96018,144.46786,129.23651
1.33467,201.87105,144.36750,129.15051
1.36803,200.78560,143.51109,127.93877
1.40140,200.59309,143.04817,127.91420
1.43477,199.60103,142.31470,127.31462
1.46813,199.52574,142.29307,127.39963
1.50150,198.78049,141.53211,126.65728
1.53487,197.76730,140.51710,126.04004
1.56823,195.98752,139.33234,124.57288
1.60160,194.34044,137.62405,123.68797
1.63497,193.20698,136.67728,122.75168
1.66833,191.41329,135.21391,121.71021
1.70170,189.91563,133.95726,120.74013
1.73507,190.11424,134.15922,120.96075
1.76843,190.05505,134.13595,120.79004
1.80180,190.09750,133.95685,121.07660
1.83517,190.62081,134.22289,121.37031
1.86853,190.38257,134.11881,121.03828
1.90190,190.61584,134.32234,121.29170
1.93527,190.84116,134.54703,121.21330
1.96863,191.36315,134.71926,121.87396
2.00200,191.31376,134.63026,121.73975
2.03537,190.21336,133.70799,120.86618
2.06873,189.37314,132.71997,120.06211
2.10210,187.42777,131.01132,118.58632
2.13547,185.75657,129.84475,117.26226
2.16883,185.08918,129.22345,117.08403
2.20220,184.40671,128.86622,116.54255
2.23557,184.80641,129.24744,116.83111
2.26893,185.72998,129.91212,117.50121
2.30230,186.68733,130.13349,118.08775
2.33567,186.73508,130.49724,118.50694
2.36903,186.89447,130.98685,118.79130
2.40240,187.90769,132.16984,119.73260
2.43577,188.86792,133.15243,120.55518
2.46913,189.21277,133.51137,121.11459
2.50250,189.23507,133.47768,121.08936
2.53587,190.02881,134.13553,121.55146
2.56923,191.56385,134.75542,121.95272
2.60260,191.31025,134.15215,121.44097
2.63597,190.66241,133.65221,120.56689
2.66933,189.38296,132.39382,119.96208
2.70270,188.16521,131.48930,119.03503
2.73607,188.01464,131.35002,118.99250
2.76943,188.11783,131.39334,119.03051
2.80280,188.18317,131.11976,119.29019
2.83617,187.67597,130.88714,119.07188
2.86953,188.11056,131.62388,119.38609
2.90290,189.24195,132.62498,120.27920
2.93627,191.03333,133.63729,121.45131
2.96963,191.57823,134.10593,121.85363
3.00300,192.31752,134.68649,122.11683
3.03637,192.13550,134.42554,122.13895
3.06973,192.12502,134.45370,121.96978
3.10310,192.58629,134.82690,122.51855
3.13647,192.95362,135.13276,122.88899
3.16983,192.96022,135.10716,123.06634
3.20320,192.61454,135.02493,122.59423
3.23657,192.51771,134.84653,122.72012
3.26993,192.48646,134.79906,122.61643
3.30330,192.37208,134.70659,122.67581
3.33667,192.36762,134.75768,122.77659
3.37003,193.05048,135.21145,122.84484
3.40340,192.39965,134.86327,122.27612
3.43677,192.10189,134.53847,121.93147
3.47013,192.98254,135.12726,122.51190
3.50350,192.73882,135.06786,122.26355
3.53687,194.00022,135.90014,123.26824
3.57023,194.32347,136.13970,123.43809
3.60360,195.23755,136.89287,124.12904
3.63697,194.76181,136.63252,123.71476
3.67033,194.81026,136.64159,123.77550
3.70370,195.28046,137.22640,123.96955
3.73707,196.08859,137.66367,124.54865
3.77043,196.59273,137.98091,124.69862
3.80380,196.52382,137.88886,124.79221
3.83717,196.20047,137.83242,124.59373
3.87053,196.13519,137.84998,124.14547
3.90390,197.34264,138.35852,125.20882
3.93727,197.46938,138.65169,125.11304
3.97063,197.04010,138.50788,124.96572
4.00400,196.83022,138.29209,124.80440
4.03737,196.53360,138.22092,124.69181
4.07073,196.24535,138.12572,124.28503
4.10410,196.66194,138.19814,124.74079
4.13747,196.58478,138.15112,124.58265
4.17083,196.68560,138.28530,124.77346
4.20420,196.43993,138.01556,124.56537
4.23757,196.37779,138.06281,124.62122
4.27093,196.11404,138.02356,124.30157
4.30430,196.50960,138.10837,124.70398
4.33767,196.81974,138.26170,124.87337
4.37103,196.44579,138.26728,124.29344
4.40440,197.15289,138.66193,124.98191
4.43777,196.90994,138.42638,124.75480
4.47113,197.57665,138.92637,125.28579
4.50450,197.95272,139.26342,125.44158
4.53787,197.74066,139.35792,125.53876
4.57123,197.75748,139.51214,125.40293
4.60460,197.28348,139.17208,125.23283
