Timestamp,Red,Green,Blue
0.00000,202.44105,135.13692,116.28746
0.03337,202.15933,135.57514,116.03928
0.06673,202.18565,135.50258,116.18343
0.10010,201.68519,134.85692,115.85682
0.13347,201.35201,135.07872,115.58261
0.16683,201.52615,135.01923,115.69385
0.20020,201.60433,134.49070,116.08083
0.23357,200.81524,134.48195,115.28730
0.26693,201.41705,134.56060,115.80801
0.30030,201.12505,134.36074,115.53270
0.33367,201.46316,134.58146,115.76137
0.36703,201.18405,134.69184,115.39772
0.40040,201.13185,133.94106,115.47991
0.43377,200.86461,133.72987,115.35081
0.46713,200.29736,133.52717,114.64749
0.50050,200.17554,133.14361,114.80795
0.53387,199.80167,133.21181,114.48634
0.56723,200.42779,133.39178,115.05734
0.60060,200.20367,133.40954,114.79711
0.63397,201.13947,134.14761,115.59446
0.66733,201.20848,134.55441,115.59034
0.70070,201.13649,134.31000,115.80618
0.73407,200.24335,133.81791,115.15590
0.76743,199.20193,132.91839,114.66378
0.80080,198.79402,132.64573,114.36559
0.83417,197.45187,131.39486,113.67423
0.86753,198.54095,132.71713,114.00216
0.90090,199.81411,132.89237,115.12895
0.93427,200.92905,133.71340,115.94313
0.96763,200.98340,134.44126,115.54258
1.00100,201.25452,134.44565,115.97808
1.03437,200.87425,134.55288,115.36084
1.06773,201.15749,133.67402,116.02336
1.10110,200.46366,133.38285,115.32234
1.13447,200.16663,132.47880,115.15880
1.16783,199.89550,132.18498,114.72560
1.20120,200.62598,132.64234,115.14644
1.23457,201.18919,133.47925,115.14252
1.26793,202.21800,133.59973,116.00523
1.30130,202.55842,134.06704,115.89447
1.33467,202.90052,133.97507,116.33611
1.36803,202.39887,133.76030,115.96748
1.40140,200.88448,132.31159,114.97691
1.43477,198.09814,130.12771,113.19796
1.46813,195.04102,128.63840,110.95302
1.50150,192.80786,126.62614,109.97356
1.53487,191.56058,125.84336,109.30631
1.56823,191.79989,125.47191,109.27469
1.60160,193.68777,126.64643,110.14888
1.63497,194.93700,127.31351,110.92521
1.66833,195.20981,127.68281,110.91914
1.70170,196.35093,128.12092,111.61721
1.73507,195.89142,127.89939,111.15132
1.76843,195.80802,127.59144,111.04507
1.80180,192.22808,125.05494,109.03027
1.83517,190.74264,124.36765,108.01653
1.86853,188.78255,122.61159,106.99994
1.90190,189.26366,122.60828,107.58029
1.93527,190.11305,123.32483,107.91712
1.96863,193.28584,125.61089,109.53962
2.00200,194.88806,126.51007,110.74050
2.03537,195.49311,126.48230,110.94666
2.06873,196.25471,126.86989,111.62281
2.10210,196.71949,127.40704,111.79984
2.13547,196.78458,127.39937,112.00382
2.16883,195.34445,126.57528,110.88468
2.20220,194.79520,125.89548,110.80718
2.23557,194.05369,125.78435,110.03494
2.26893,193.25664,124.93714,109.76114
2.30230,191.96453,124.08455,108.85271
2.33567,191.93564,123.68184,108.94030
2.36903,191.30724,123.32082,108.56839
2.40240,192.21317,123.76915,109.04470
2.43577,192.85419,123.89070,109.51175
2.46913,192.75392,123.80095,109.00575
2.50250,193.05747,123.75724,109.31609
2.53587,192.85384,123.69826,109.09621
2.56923,192.29975,123.74891,108.76154
2.60260,192.32002,123.57963,108.67297
2.63597,191.49217,122.86552,108.38626
2.66933,191.64557,123.10525,108.14322
2.70270,189.65604,121.73894,107.39502
2.73607,188.09901,121.24823,106.29889
2.76943,188.62647,121.30122,107.21476
2.80280,189.22241,121.87637,107.32690
2.83617,189.71009,121.91165,107.75519
2.86953,190.01637,122.09609,107.85080
2.90290,190.93088,122.77728,108.11862
2.93627,191.80224,123.56808,108.92390
2.96963,191.72260,123.88139,108.36284
3.00300,193.09868,124.16330,109.56730
3.03637,192.96502,124.97094,109.22240
3.06973,194.28682,125.12955,110.31239
3.10310,194.08973,125.44498,110.00975
3.13647,194.90602,125.63530,110.72964
3.16983,194.68638,125.79665,110.35404
3.20320,195.07797,126.23382,110.81816
3.23657,194.68825,125.97864,110.43042
3.26993,195.48536,126.32682,111.06279
3.30330,194.92445,125.97996,110.53915
3.33667,195.75884,126.42428,111.23756
3.37003,194.89094,126.36868,110.24004
3.40340,195.06717,125.84040,110.72136
3.43677,195.32248,125.99366,110.93091
3.47013,194.43181,125.96352,109.94479
3.50350,194.98143,125.72320,110.54508
3.53687,194.82635,125.87867,110.31083
3.57023,195.10200,125.95434,110.66377
3.60360,194.73062,126.03828,110.15320
3.63697,195.24066,126.18008,110.78990
3.67033,194.92126,126.18162,110.48018
3.70370,195.14318,126.07446,110.85083
3.73707,194.71349,126.44280,110.46941
3.77043,195.65080,126.56194,111.23643
3.80380,195.16694,126.66003,110.68756
3.83717,195.57321,126.59976,111.10623
3.87053,194.83337,126.89633,110.38224
3.90390,195.39661,127.26072,111.02153
3.93727,195.75507,127.50682,111.27035
3.97063,195.52694,127.68361,110.83914
