Timestamp,Red,Green,Blue
0.00000,158.25240,95.42298,83.67853
0.03337,159.26656,95.69799,84.57896
0.06673,158.86486,95.69948,84.20855
0.10010,159.28449,96.01271,84.48723
0.13347,159.40226,96.01307,84.41252
0.16683,159.84968,95.99649,84.96847
0.20020,159.69124,96.10660,84.77731
0.23357,159.08082,95.80548,84.19924
0.26693,159.47573,96.03196,84.42454
0.30030,158.38627,95.17593,83.61470
0.33367,159.16264,95.25708,84.46586
0.36703,158.75431,95.09231,84.17867
0.40040,158.91796,95.50046,83.97186
0.43377,159.32286,95.44042,84.35948
0.46713,159.23819,95.46218,84.45846
0.50050,158.30587,95.24476,83.51651
0.53387,159.23183,95.56871,84.46780
0.56723,159.07746,95.46797,84.28840
0.60060,158.63336,95.63874,83.93312
0.63397,158.56597,95.81128,83.85594
0.66733,159.00101,95.44896,84.56820
0.70070,158.46948,95.36540,83.93820
0.73407,157.82961,95.21997,83.44660
0.76743,158.19301,94.90197,84.21481
0.80080,158.43393,95.41185,83.90032
0.83417,158.67789,95.31581,84.53438
0.86753,158.28952,95.35644,84.38919
0.90090,158.02634,95.68680,84.07814
0.93427,156.82265,94.90743,83.33819
0.96763,157.52680,95.32542,83.71185
1.00100,155.64096,94.22683,82.43186
1.03437,153.12156,92.84665,81.54981
1.06773,151.98459,92.61704,81.08238
1.10110,152.60905,92.88751,81.68271
1.13447,152.69060,92.78372,82.15758
1.16783,153.58795,93.11932,82.22202
1.20120,154.77024,93.21924,83.09042
1.23457,154.64362,92.96426,82.88142
1.26793,155.37124,93.34501,82.89581
1.30130,156.75001,93.23993,83.47256
1.33467,156.70866,92.89762,83.34678
1.36803,155.83245,92.66112,82.48915
1.40140,156.40740,92.51759,83.26463
1.43477,156.74570,92.54620,83.13285
1.46813,155.73318,92.35678,82.46632
1.50150,156.16788,92.20098,82.74967
1.53487,156.07160,92.06392,82.69789
1.56823,155.40152,91.90817,81.82938
1.60160,155.53865,91.28375,82.31604
1.63497,154.86713,91.09346,82.02557
1.66833,154.24443,90.83596,81.48600
1.70170,153.87815,90.17947,81.55116
1.73507,153.87247,90.51719,81.68551
1.76843,153.13081,90.42560,81.20392
1.80180,153.26111,90.11318,81.32861
1.83517,153.32777,89.98330,81.28080
1.86853,153.05885,90.25777,80.83732
1.90190,153.18882,89.93690,80.78338
1.93527,152.67127,89.44411,80.15501
1.96863,152.55725,89.38963,80.76907
2.00200,152.09534,88.86496,79.94974
2.03537,151.74213,88.33396,79.53206
2.06873,152.80814,89.53018,80.79840
2.10210,154.01120,90.64237,82.19762
2.13547,153.24591,90.59954,81.77366
2.16883,152.78071,89.38652,81.50173
2.20220,152.54828,88.93255,81.03374
2.23557,152.28823,88.73986,79.99211
2.26893,153.39935,88.75968,80.90854
2.30230,152.74467,88.42733,80.47338
2.33567,152.74979,88.69861,80.19444
2.36903,153.29767,88.65074,80.70833
2.40240,153.26189,88.57759,80.74851
2.43577,152.31984,88.28089,79.75417
2.46913,152.10465,87.58557,79.88816
2.50250,150.17665,86.97330,79.35363
2.53587,150.15430,87.22577,79.00956
2.56923,150.63726,87.53974,79.71058
2.60260,150.35498,87.46722,79.52787
2.63597,148.94978,87.31689,78.59618
2.66933,149.06040,86.70316,78.94780
2.70270,148.85927,86.43232,78.82435
2.73607,148.08695,86.20940,77.92069
2.76943,151.28118,87.32238,79.77076
2.80280,151.23038,87.07882,79.69348
2.83617,151.14934,87.43671,79.52907
2.86953,151.15449,87.49305,79.33185
2.90290,151.62735,87.80056,79.80296
2.93627,152.39358,88.24279,80.07459
2.96963,153.08430,88.68127,80.65328
3.00300,152.49661,88.53797,80.35776
3.03637,153.50717,89.26265,81.00843
3.06973,153.83245,89.59226,80.83339
3.10310,154.00576,89.57911,81.24808
3.13647,154.07708,90.05637,81.12652
3.16983,154.76964,90.22176,82.40197
3.20320,154.45428,90.33460,82.02612
3.23657,154.62511,90.29205,82.19321
3.26993,154.97508,90.64138,82.54006
3.30330,154.37190,90.71688,81.75725
3.33667,154.76509,90.60640,82.27894
3.37003,154.53940,90.47159,82.20512
3.40340,154.69561,90.84016,81.89829
3.43677,155.45366,90.97304,82.40052
3.47013,155.61820,91.14878,82.71298
3.50350,155.07433,91.39192,82.13776
3.53687,156.02406,91.58151,83.02163
3.57023,155.84194,91.41385,82.81797
3.60360,155.95080,91.90293,82.61892
3.63697,156.46802,91.86705,83.18216
3.67033,157.01130,92.24702,83.56379
3.70370,156.50222,92.34752,83.18797
3.73707,156.94686,92.46949,83.53020
3.77043,157.18852,92.57748,83.68023
3.80380,156.41056,92.55995,82.82527
3.83717,156.96100,92.96276,83.27300
3.87053,156.73435,93.00177,82.90579
3.90390,157.30374,92.95771,83.58318
3.93727,156.93762,92.79430,83.51084
3.97063,156.93856,93.29832,83.33529
