Timestamp,Red,Green,Blue
0.00000,172.35537,104.10682,96.92768
0.03337,171.46262,103.76099,96.34856
0.06673,171.95787,103.71226,96.81664
0.10010,171.39030,103.57236,96.29160
0.13347,171.72407,103.76029,96.57977
0.16683,171.30428,103.62447,96.21480
0.20020,171.70288,103.81202,96.55925
0.23357,171.42226,103.70891,96.35445
0.26693,171.49971,103.74362,96.60727
0.30030,171.15284,103.60100,96.31854
0.33367,171.51608,103.79088,96.61273
0.36703,171.07211,103.50678,96.24475
0.40040,171.57235,103.71645,96.70865
0.43377,171.39959,103.57901,96.68410
0.46713,170.53373,103.24128,95.91278
0.50050,170.72764,103.43059,96.20212
0.53387,170.27525,103.22038,95.81836
0.56723,170.18575,103.16187,95.91502
0.60060,169.50410,102.74711,95.43075
0.63397,170.01789,102.70859,95.98502
0.66733,169.96725,103.00847,95.79453
0.70070,170.74332,103.25636,96.50053
0.73407,170.63313,103.23051,96.34242
0.76743,171.05920,103.81171,96.65762
0.80080,171.00448,103.51837,96.62729
0.83417,171.31552,103.58090,96.90056
0.86753,170.92887,103.75654,96.50767
0.90090,171.70146,104.17144,97.11489
0.93427,171.99643,104.01024,97.41046
0.96763,171.11724,104.02310,96.30886
1.00100,171.10818,104.00731,96.44789
1.03437,170.78292,103.90954,96.09429
1.06773,171.30441,103.72922,96.81028
1.10110,170.82408,104.18972,96.13911
1.13447,171.30127,104.36633,96.75627
1.16783,171.17866,103.91110,96.70350
1.20120,171.72849,104.45099,97.08241
1.23457,171.47045,104.37509,96.76752
1.26793,171.92418,104.71427,97.12791
1.30130,171.83033,104.66587,96.95668
1.33467,172.18750,104.72336,97.16704
1.36803,170.19769,103.45714,95.91769
1.40140,169.30498,102.77076,95.66721
1.43477,169.16396,102.70455,95.67155
1.46813,168.12835,102.30055,94.94275
1.50150,168.66509,102.55273,95.38387
1.53487,169.97903,102.99709,96.09704
1.56823,170.94907,103.86623,96.68546
1.60160,171.30105,104.17567,96.69468
1.63497,171.25099,104.09022,96.67930
1.66833,169.55545,103.01196,95.52417
1.70170,169.13288,102.34860,95.80188
1.73507,167.78034,102.04216,94.94665
1.76843,168.11782,102.27991,95.23040
1.80180,167.92988,102.33942,95.08798
1.83517,167.89061,102.24644,95.15635
1.86853,169.31304,102.64902,95.77890
1.90190,171.60756,104.07159,97.10952
1.93527,171.86256,104.27617,97.20710
1.96863,171.15608,104.08635,96.34213
2.00200,171.72735,104.14711,96.96399
2.03537,171.50268,103.72712,96.77367
2.06873,171.43333,103.58969,96.98167
2.10210,170.63026,103.20658,96.29466
2.13547,170.69632,103.47547,96.31766
2.16883,169.90718,103.10849,95.76731
2.20220,169.96917,103.16468,95.95403
2.23557,169.05467,102.69461,95.23714
2.26893,168.39700,102.32510,95.00490
2.30230,167.78550,101.86765,94.53608
2.33567,168.00896,102.08887,94.90676
2.36903,167.45600,101.93893,94.52891
2.40240,168.15587,102.00587,95.58490
2.43577,167.77767,102.06920,95.34594
2.46913,167.48932,102.12973,94.88299
2.50250,168.78447,102.74897,95.64399
2.53587,169.46224,103.13068,95.65451
2.56923,170.07420,103.09784,96.23183
2.60260,169.53472,102.86618,95.53165
2.63597,169.78877,102.92931,95.70895
2.66933,169.46054,102.69352,95.35742
2.70270,169.78181,102.87484,95.65645
2.73607,169.32852,102.65079,95.35226
2.76943,169.65735,102.85023,95.60223
2.80280,169.72119,102.96829,95.50854
2.83617,170.26102,103.43594,96.06910
2.86953,170.33064,103.29052,96.21817
2.90290,169.88328,103.21917,96.11760
2.93627,169.02472,102.61912,95.58909
2.96963,167.63524,102.04423,94.36082
3.00300,167.43259,101.46609,94.78976
3.03637,167.06397,101.34532,94.59016
3.06973,167.27618,101.68242,94.68747
3.10310,166.99855,101.67766,94.43035
3.13647,166.88503,101.64554,94.48763
3.16983,166.88440,101.68694,94.36024
3.20320,167.20117,101.81263,94.62892
3.23657,166.69208,101.52302,94.26273
3.26993,166.76845,101.62089,94.39099
3.30330,166.83645,101.73372,94.30541
3.33667,167.06421,101.78046,94.59020
3.37003,167.25135,101.94488,94.55302
3.40340,168.17099,102.39491,95.25033
3.43677,169.81951,103.39793,96.19668
3.47013,170.59283,104.01284,96.43813
3.50350,171.69115,104.78510,97.23792
3.53687,172.29607,105.27709,97.44333
3.57023,172.38568,105.39338,97.59562
3.60360,172.27854,105.41295,97.40294
3.63697,172.47637,105.56315,97.63567
3.67033,172.05538,105.40618,97.28824
3.70370,172.87133,105.38250,98.03883
3.73707,172.16840,105.34039,97.35065
3.77043,172.77841,105.68934,97.73468
3.80380,172.07231,105.31115,97.22897
3.83717,172.38823,105.07805,97.62909
3.87053,171.41224,105.07165,96.67249
3.90390,172.37749,105.39955,97.67905
3.93727,171.94616,105.24058,97.35894
3.97063,171.80737,105.29700,96.81551
4.00400,172.00665,105.39356,97.22969
4.03737,172.23996,105.23417,97.40474
4.07073,172.32157,105.61203,97.51519
4.10410,172.40567,105.42478,97.62232
4.13747,172.67209,105.60306,97.97510
4.17083,172.14812,105.73595,97.41763
4.20420,172.49178,106.01419,97.77167
4.23757,172.17302,105.81127,97.49476
4.27093,172.42759,105.98372,97.81968
4.30430,172.21085,105.66524,97.67697
4.33767,172.59809,106.13104,98.03358
4.37103,172.50661,105.91773,97.95232
4.40440,172.98378,106.45179,98.30588
4.43777,173.24791,106.30828,98.75741
