Timestamp,Red,Green,Blue
0.00000,183.94096,118.57391,103.59221
0.03337,183.39439,118.19130,103.35665
0.06673,183.67385,118.39068,103.59065
0.10010,183.17628,118.25861,103.08531
0.13347,183.79852,118.57992,103.78956
0.16683,183.94651,118.69774,103.66692
0.20020,183.98663,118.87159,103.81318
0.23357,183.99066,118.91409,103.82348
0.26693,184.26070,118.99549,104.10914
0.30030,183.74624,118.91559,103.60057
0.33367,184.19718,118.97138,104.25650
0.36703,184.24795,119.02548,104.05799
0.40040,184.22706,118.88990,104.15174
0.43377,184.41805,119.02447,104.37213
0.46713,184.17267,118.89296,104.04037
0.50050,184.59964,119.21016,104.28125
0.53387,185.12233,119.51599,104.58395
0.56723,185.13057,119.43951,104.68128
0.60060,184.46802,119.13868,104.04086
0.63397,184.73338,119.10203,104.47008
0.66733,183.72099,118.39992,103.67121
0.70070,183.82694,118.49467,103.65897
0.73407,183.84616,118.30192,103.52114
0.76743,183.81477,118.15560,103.44723
0.80080,182.42252,117.42876,102.40669
0.83417,183.07777,117.60125,103.06502
0.86753,182.71090,117.51540,102.76394
0.90090,182.37983,117.10578,102.55379
0.93427,183.01366,117.36695,102.87465
0.96763,182.86429,117.21988,102.29222
1.00100,180.95839,115.93812,101.41588
1.03437,180.24868,115.13801,100.89771
1.06773,179.27690,114.45889,100.50036
1.10110,178.87387,114.23692,100.43278
1.13447,179.46132,114.63084,100.81563
1.16783,179.63937,114.86131,100.90116
1.20120,180.28493,115.23969,101.43058
1.23457,180.67574,115.51322,101.66730
1.26793,181.44506,116.28648,102.13882
1.30130,182.04399,116.59359,102.40137
1.33467,182.59366,116.87621,102.74721
1.36803,182.91311,117.15045,102.59430
1.40140,183.20551,117.12886,103.06187
1.43477,183.08890,116.91767,102.98459
1.46813,183.09650,117.30831,102.88025
1.50150,183.16175,117.49456,103.16388
1.53487,183.55353,117.69517,103.42521
1.56823,184.95906,118.53382,104.25826
1.60160,185.25263,118.58795,104.37778
1.63497,185.55316,118.67526,104.47199
1.66833,184.45995,118.00408,103.73808
1.70170,184.02473,117.45275,103.57945
1.73507,182.72221,116.66379,102.63757
1.76843,182.61973,116.48523,102.60978
1.80180,182.82525,116.65838,102.74701
1.83517,183.05992,116.81066,103.19328
1.86853,183.37943,117.01930,103.15530
1.90190,184.21126,117.31083,103.78259
1.93527,184.17914,117.28963,103.90554
1.96863,183.66907,117.19417,103.38942
2.00200,183.24918,117.02907,103.05130
2.03537,183.15295,116.97964,102.68521
2.06873,183.32006,117.08469,103.12591
2.10210,183.31734,117.00556,102.97381
2.13547,183.52118,117.17568,102.97382
2.16883,184.44137,117.66369,103.49532
2.20220,183.46410,117.13402,103.20603
2.23557,183.01004,116.76948,102.70897
2.26893,182.66030,116.46346,102.53020
2.30230,181.92180,115.93324,102.06007
2.33567,181.72168,115.61675,101.97375
2.36903,182.02537,115.55654,102.01342
2.40240,181.97645,115.37429,102.14284
2.43577,181.90391,115.25718,102.06827
2.46913,180.62068,114.68964,101.17811
2.50250,179.93651,114.53926,101.25613
2.53587,180.93174,115.20756,101.74508
2.56923,181.34042,115.57119,102.20032
2.60260,181.52827,115.57944,102.12940
2.63597,182.29367,116.08474,102.55146
2.66933,181.97496,115.86272,102.40765
2.70270,182.20555,116.07038,102.61989
2.73607,181.40672,115.83993,102.02541
2.76943,181.90524,116.11375,102.64461
2.80280,182.13200,116.45141,102.70272
2.83617,182.72871,116.84941,103.08871
2.86953,182.70623,116.95811,102.91038
2.90290,182.84271,117.11588,103.50157
2.93627,182.24779,116.66181,103.21334
2.96963,181.49185,116.28491,102.56279
3.00300,180.98583,115.97350,102.30925
3.03637,180.50230,115.68673,101.89533
3.06973,179.86722,114.97884,101.42917
3.10310,178.59376,114.32809,100.26697
3.13647,178.89040,114.24993,100.45407
3.16983,179.94945,114.89606,100.83557
3.20320,180.88762,115.57990,101.37157
3.23657,181.31327,115.80744,101.66700
3.26993,182.09728,116.36745,102.21105
3.30330,181.33448,116.12283,101.69358
3.33667,181.71042,116.16062,102.26405
3.37003,181.50279,116.29398,102.08140
3.40340,181.90946,116.31255,102.41464
3.43677,182.48620,116.58966,102.84724
3.47013,182.36249,116.69590,102.44699
3.50350,182.70285,116.91168,102.68397
3.53687,183.02115,117.08016,102.99030
3.57023,183.08041,117.24879,103.06587
3.60360,182.92440,117.30535,102.87860
3.63697,183.65883,117.58039,103.45532
3.67033,183.39648,117.45165,103.13598
3.70370,183.02602,117.21212,103.03277
3.73707,182.43118,116.73707,102.72350
3.77043,182.24588,116.62018,102.72533
3.80380,182.31453,116.64588,102.51207
3.83717,182.76823,116.89202,102.87474
3.87053,182.55001,116.80020,102.69871
3.90390,182.41348,116.79808,102.68786
3.93727,182.74937,117.08378,102.86483
3.97063,182.28693,116.76606,102.52074
4.00400,183.09280,117.29457,103.43826
4.03737,182.87725,117.36787,103.35203
4.07073,183.26726,117.86023,103.71138
4.10410,183.33470,117.86994,103.80026
4.13747,183.63895,118.21921,104.08288
4.17083,183.34877,118.11427,103.74973
4.20420,183.62459,118.21558,104.11561
4.23757,183.43971,118.04247,103.64477
