Timestamp,Red,Green,Blue
0.00000,173.59856,109.34645,94.55214
0.03337,176.63784,110.94992,96.56659
0.06673,175.74855,110.48900,96.03878
0.10010,175.83378,110.74692,95.96173
0.13347,175.74242,110.33577,96.08868
0.16683,175.95954,110.59449,96.15193
0.20020,175.53191,110.51843,95.63134
0.23357,175.83001,110.48069,96.11088
0.26693,175.93918,110.60945,96.00535
0.30030,175.82447,110.69913,96.00980
0.33367,175.89475,110.52333,96.08395
0.36703,176.12887,110.63907,96.39573
0.40040,175.94379,110.63310,96.26564
0.43377,175.36792,110.12840,95.86288
0.46713,175.81448,110.42367,96.24703
0.50050,175.42480,110.55336,95.58250
0.53387,176.49583,110.79187,96.56732
0.56723,176.17617,110.70009,96.26646
0.60060,176.41662,110.92608,96.28117
0.63397,176.52983,110.74930,96.32415
0.66733,176.43830,110.53153,96.39794
0.70070,175.84661,110.46176,95.56917
0.73407,177.12773,110.89241,96.66134
0.76743,176.86578,110.74404,96.32702
0.80080,176.96983,110.90541,96.40515
0.83417,176.86332,110.55822,96.49817
0.86753,177.12739,110.63334,96.71982
0.90090,177.16491,110.74289,96.62296
0.93427,176.43652,110.31329,95.94667
0.96763,176.77881,110.40196,96.40053
1.00100,176.70806,110.15419,96.37446
1.03437,176.84554,110.14285,96.59281
1.06773,175.84230,109.88399,95.60801
1.10110,176.86711,110.10886,96.48795
1.13447,176.05779,109.74038,95.83922
1.16783,177.01282,110.58352,96.24546
1.20120,176.20324,109.97107,95.98199
1.23457,176.76691,110.43854,96.34173
1.26793,175.61376,110.01601,95.45750
1.30130,176.11269,109.84318,96.08779
1.33467,176.00494,109.88730,95.86672
1.36803,176.39931,110.10754,96.04788
1.40140,177.03559,110.20078,96.59828
1.43477,176.85083,110.12598,96.18815
1.46813,176.68066,110.06995,96.07334
1.50150,175.89133,109.25327,95.69487
1.53487,175.22433,108.93040,95.29778
1.56823,174.45345,108.50074,94.65840
1.60160,175.49008,108.77502,95.42426
1.63497,175.93019,109.01117,95.62266
1.66833,176.67253,109.63092,95.95640
1.70170,176.66978,109.50651,96.05126
1.73507,176.77125,109.44948,96.07296
1.76843,175.91670,109.16897,95.25453
1.80180,175.97615,108.71055,95.64369
1.83517,174.81339,108.13247,94.89788
1.86853,175.16919,108.39436,95.18175
1.90190,175.81265,108.69649,95.54914
1.93527,175.87343,108.84106,95.16458
1.96863,176.78851,109.07176,96.05154
2.00200,176.37008,108.97631,95.75909
2.03537,176.52587,109.39250,95.76123
2.06873,176.61241,109.24353,95.90939
2.10210,176.60916,109.30244,95.99994
2.13547,176.17351,109.26263,95.41987
2.16883,176.49313,109.25672,96.02417
2.20220,176.20092,109.07406,95.65156
2.23557,176.18686,109.19419,95.48529
2.26893,175.80243,108.58430,95.36317
2.30230,175.37688,108.26111,95.15082
2.33567,174.39920,107.81239,94.24625
2.36903,175.55354,108.02774,95.24851
2.40240,175.27736,107.80916,95.13739
2.43577,174.09649,107.47054,94.09080
2.46913,174.49536,107.41885,94.81952
2.50250,175.03946,107.76332,95.00112
2.53587,175.50617,108.32194,95.16880
2.56923,175.80238,108.41605,95.43401
2.60260,176.55679,108.86093,95.96772
2.63597,176.22273,109.04595,95.41766
2.66933,177.12758,109.30696,96.28138
2.70270,176.76777,109.16945,95.87849
2.73607,177.04973,109.61246,95.98119
2.76943,177.41839,109.65895,96.21414
2.80280,177.67766,109.92114,96.51051
2.83617,176.87962,109.71759,95.76953
2.86953,176.98604,109.74692,96.23312
2.90290,177.15962,109.88025,96.19641
2.93627,177.59539,110.04655,96.43672
2.96963,178.02785,110.37937,96.81222
3.00300,177.76904,110.47888,96.31267
3.03637,178.14925,110.32745,96.83486
3.06973,177.91271,110.24370,96.55241
3.10310,177.93546,110.40267,96.50613
3.13647,178.10181,110.31303,96.71367
3.16983,178.20922,110.32467,96.90158
3.20320,177.59139,110.30099,96.20225
3.23657,178.03844,110.31567,96.80771
3.26993,178.03561,110.42133,96.58016
3.30330,178.24221,110.68018,96.70965
3.33667,178.43761,110.78531,96.82191
3.37003,178.70006,111.01929,96.87517
