Timestamp,Red,Green,Blue
0.00000,176.34517,111.07734,96.36287
0.03337,178.01197,112.69909,97.45174
0.06673,178.45105,112.86477,98.04133
0.10010,177.97213,112.64966,97.66559
0.13347,178.26873,112.64046,98.05730
0.16683,177.93460,112.68892,97.43609
0.20020,178.19237,112.51950,97.87473
0.23357,178.00649,112.45208,97.40113
0.26693,178.32191,112.16485,98.05645
0.30030,177.66261,112.08402,97.21760
0.33367,178.42157,112.07302,98.09399
0.36703,178.14371,111.84334,97.80701
0.40040,177.86397,111.92564,97.58515
0.43377,178.34607,111.78584,98.06072
0.46713,177.76467,111.47510,97.45306
0.50050,177.81407,111.84142,97.38129
0.53387,177.76894,111.58132,97.53951
0.56723,177.97892,111.58790,97.65863
0.60060,177.28550,111.61562,96.86744
0.63397,177.83233,111.45214,97.57484
0.66733,177.38156,111.24795,97.13551
0.70070,177.31435,111.47375,96.96479
0.73407,177.94586,111.44447,97.36978
0.76743,178.40909,111.58438,97.70189
0.80080,177.64924,111.58103,96.82586
0.83417,178.68822,111.56149,97.83690
0.86753,177.78921,111.02197,97.18942
0.90090,178.12477,111.45105,97.40556
0.93427,177.59198,111.23400,97.25260
0.96763,177.61640,111.23648,96.74692
1.00100,177.94942,111.45129,97.08497
1.03437,176.57001,110.82374,96.12358
1.06773,176.57782,110.57622,96.48121
1.10110,176.32516,110.69657,96.23532
1.13447,177.38746,110.85505,97.19746
1.16783,178.16464,111.78331,97.25237
1.20120,179.95952,112.82843,98.43769
1.23457,179.59248,112.19057,98.34043
1.26793,178.95161,111.98794,97.76850
1.30130,179.13790,111.50741,97.89238
1.33467,178.34145,110.68039,97.41249
1.36803,177.04509,110.10335,96.39896
1.40140,177.90232,109.80555,97.11137
1.43477,177.52400,109.58102,96.85552
1.46813,176.04218,108.95780,95.41512
1.50150,176.59962,108.61309,96.07294
1.53487,177.29598,108.92021,96.41365
1.56823,177.53340,109.33486,96.41518
1.60160,176.29798,108.26812,95.91306
1.63497,174.83106,107.30163,95.24974
1.66833,174.54733,107.57986,94.77393
1.70170,175.60572,107.57392,95.62553
1.73507,176.78003,108.17943,95.94282
1.76843,178.71966,109.88024,97.09403
1.80180,179.49538,110.04185,97.58142
1.83517,179.71481,110.28819,98.02503
1.86853,179.79509,110.83570,97.67478
1.90190,180.33381,110.69591,98.02079
1.93527,180.48747,110.83383,98.15841
1.96863,180.13550,110.58337,97.84002
2.00200,179.95643,110.04432,97.61056
2.03537,179.49791,109.67549,97.00393
2.06873,178.40025,108.88682,96.70242
2.10210,178.32791,108.38243,96.70773
2.13547,178.11262,108.56874,96.49374
2.16883,178.37827,108.29583,96.67616
2.20220,179.09830,108.32154,96.90567
2.23557,179.11315,108.69484,96.44013
2.26893,179.13948,108.40139,97.11319
2.30230,179.07592,108.42989,96.91384
2.33567,178.44706,108.44411,96.51076
2.36903,178.24740,107.93529,96.57954
2.40240,178.25762,107.92729,96.79206
2.43577,178.43261,108.15618,96.55380
2.46913,178.69720,107.93804,96.60765
2.50250,178.43079,107.87112,96.68120
2.53587,177.76112,107.99409,95.83498
2.56923,177.48885,107.37174,96.20041
2.60260,176.72650,106.98965,95.54383
2.63597,176.34383,107.00400,95.26819
2.66933,175.73503,106.20688,95.04395
2.70270,175.16160,105.70222,94.75595
2.73607,174.88774,105.80852,94.00189
2.76943,175.47023,105.65283,94.76851
2.80280,174.29422,104.93040,94.01593
2.83617,172.26917,104.24735,92.96897
2.86953,171.98580,104.10448,92.66861
2.90290,173.07001,104.54871,93.74817
2.93627,174.02509,104.81734,94.51282
2.96963,173.95897,104.85426,94.39378
3.00300,174.45010,105.50731,94.51243
3.03637,174.63244,105.16616,94.57505
3.06973,175.40325,105.45238,94.86747
3.10310,176.04043,106.19282,94.66035
3.13647,177.90127,106.94320,96.02440
3.16983,178.80929,107.61478,96.30481
3.20320,179.54657,108.58380,96.71614
3.23657,179.71346,108.45851,96.85860
3.26993,180.38598,108.92108,97.40488
3.30330,180.24636,109.38477,96.94127
3.33667,180.80159,109.21768,97.63994
3.37003,180.27420,109.01743,97.20167
3.40340,180.42786,109.42455,97.33058
3.43677,180.46257,109.11423,97.60203
3.47013,180.46047,109.45394,97.27539
3.50350,180.33813,109.52438,97.21934
3.53687,180.90925,109.66102,97.49496
3.57023,180.91552,109.71772,97.59559
3.60360,180.19153,109.59531,96.84219
3.63697,181.28263,109.79118,97.99413
3.67033,180.69610,109.69898,97.37262
3.70370,180.88203,110.06499,97.60831
3.73707,180.73847,109.90724,97.54321
3.77043,181.43547,110.38162,98.14018
3.80380,180.84631,110.42286,97.45327
3.83717,181.10954,110.61897,97.88366
3.87053,181.13440,110.75286,97.61049
3.90390,181.18132,110.46570,98.14865
3.93727,182.06674,110.98146,98.61162
3.97063,180.84573,110.78581,97.46130
4.00400,181.76380,110.98247,98.54837
4.03737,181.14368,110.72477,98.16389
4.07073,181.21019,111.24243,98.11394
