Timestamp,Red,Green,Blue
0.00000,178.81806,130.34423,127.27889
0.03337,178.64333,130.21331,127.40571
0.06673,178.61864,130.34846,127.27172
0.10010,178.45053,130.17183,127.09755
0.13347,178.50870,130.17338,127.14684
0.16683,178.23835,129.86502,126.86424
0.20020,177.83025,129.69673,126.34741
0.23357,178.26432,129.64738,126.86053
0.26693,177.92198,129.55033,126.61178
0.30030,178.01014,129.54552,126.62087
0.33367,177.96960,129.48734,126.60550
0.36703,178.32052,129.70973,126.87882
0.40040,178.27522,129.84878,126.64412
0.43377,178.61955,129.83378,127.03721
0.46713,178.44230,129.74528,126.84060
0.50050,178.25409,129.51844,126.71251
0.53387,178.27869,129.44431,126.72919
0.56723,178.18200,129.45507,126.66650
0.60060,178.02785,129.39795,126.42886
0.63397,178.27976,129.52082,126.64085
0.66733,178.51308,129.64243,126.82139
0.70070,178.19990,129.68734,126.54877
0.73407,178.53812,129.73712,126.82697
0.76743,178.69215,129.94388,126.97870
0.80080,178.40075,129.76177,126.68041
0.83417,178.40400,129.63927,126.67486
0.86753,178.13565,129.32089,126.56839
0.90090,177.99104,129.32917,126.37673
0.93427,178.18889,129.31587,126.54852
0.96763,177.72006,129.02593,126.13761
1.00100,178.45680,128.97712,127.05355
1.03437,178.18285,128.96092,126.81423
1.06773,178.21467,129.16829,126.71758
1.10110,178.34240,129.04291,126.81626
1.13447,178.20354,128.94759,126.70987
1.16783,178.33038,129.08891,126.68461
1.20120,178.31430,129.01559,126.64852
1.23457,178.16221,128.75213,126.58321
1.26793,178.14551,128.87242,126.41385
1.30130,178.34804,128.81977,126.64987
1.33467,178.37264,128.85763,126.66892
1.36803,178.20866,128.80951,126.59226
1.40140,177.75434,128.43783,126.20458
1.43477,178.26580,128.65154,126.65617
1.46813,177.91373,128.51430,126.35274
1.50150,178.11967,128.46651,126.57445
1.53487,178.38606,128.58959,126.75400
1.56823,178.02149,128.57531,126.41991
1.60160,178.02610,128.41719,126.46620
1.63497,178.28081,128.63126,126.71296
1.66833,178.38175,128.82803,126.74803
1.70170,178.30817,128.87715,126.70141
1.73507,178.44837,128.87723,126.76274
1.76843,178.15376,128.82563,126.50356
1.80180,178.08027,128.50275,126.43520
1.83517,178.47217,128.71572,126.56261
1.86853,178.12213,128.51250,126.24269
1.90190,177.76217,128.31265,125.89982
1.93527,177.84363,128.31156,126.04689
1.96863,178.21628,128.30565,126.42749
2.00200,178.46231,128.72725,126.54409
2.03537,178.47118,128.73594,126.46968
2.06873,178.04328,128.47084,126.23853
2.10210,178.59487,128.94647,126.61399
2.13547,178.62557,129.22607,126.73896
2.16883,178.73616,129.18753,126.94328
2.20220,178.75912,129.32266,126.84658
2.23557,178.82301,129.33296,126.83581
2.26893,178.90547,129.43089,126.87838
2.30230,179.04566,129.51867,127.08683
2.33567,178.86264,129.44673,127.17648
2.36903,178.07344,128.69124,126.93723
2.40240,178.01525,128.71937,126.93474
2.43577,177.70332,128.47440,126.78137
2.46913,177.13853,127.87961,126.21537
2.50250,177.20107,127.51393,126.08209
2.53587,177.38507,127.50894,125.98668
2.56923,177.75724,127.59557,126.19906
2.60260,177.57522,127.36311,126.05998
2.63597,177.00739,127.09607,125.47435
2.66933,177.45825,127.13011,125.67439
2.70270,177.28851,127.10631,125.56964
2.73607,177.79274,127.49857,125.95974
2.76943,177.79681,127.49936,126.14627
2.80280,178.01366,127.55406,126.33813
2.83617,178.55093,128.14289,126.65676
2.86953,178.73090,128.21261,126.90086
2.90290,178.89823,128.57064,126.97776
2.93627,179.51703,128.47441,127.50408
2.96963,179.12714,128.48030,127.15404
3.00300,178.86772,128.08527,126.55257
3.03637,178.27579,127.46147,126.14430
3.06973,178.14339,127.31458,125.95862
3.10310,177.29567,126.55912,125.11753
3.13647,176.75851,126.09577,124.73665
3.16983,176.34433,125.78935,124.47255
3.20320,175.52911,125.24624,123.81232
3.23657,175.00742,124.64936,123.53372
3.26993,175.11473,124.65737,123.59658
3.30330,174.89073,124.42558,123.49223
3.33667,175.32189,124.81516,123.81361
3.37003,176.21328,125.43156,124.54909
3.40340,176.44262,125.85527,124.73149
3.43677,177.56517,126.61823,125.59310
3.47013,177.52277,126.75407,125.48956
3.50350,177.24887,126.71580,125.27204
3.53687,177.25671,126.80226,125.41411
3.57023,177.35504,127.13191,125.48974
3.60360,177.38550,127.34272,125.54580
3.63697,177.43469,127.32804,125.67408
3.67033,177.22069,127.29042,125.56752
3.70370,177.33360,127.51398,125.49682
3.73707,177.82256,127.66407,125.99493
3.77043,177.19186,127.30230,125.46131
3.80380,177.38849,127.45127,125.52986
3.83717,177.36641,127.44414,125.27921
3.87053,177.33616,127.07487,125.30919
3.90390,178.02879,127.59639,125.85159
3.93727,178.17865,127.70329,125.88657
3.97063,178.02548,127.70173,125.62336
4.00400,177.58202,127.11389,125.40685
4.03737,177.58698,127.07114,125.33736
4.07073,177.00491,126.88173,124.83657
4.10410,176.97738,126.52443,124.78901
4.13747,176.44093,126.14971,124.39166
4.17083,175.67749,125.61451,123.71507
4.20420,175.95386,125.75688,123.98663
4.23757,176.23582,125.95352,124.18799
4.27093,176.05261,125.97280,123.97654
4.30430,176.22430,126.03247,124.32011
4.33767,176.49827,126.53494,124.44134
