Timestamp,Red,Green,Blue
0.00000,183.02271,128.74232,117.67174
0.03337,182.53718,128.34204,117.43963
0.06673,182.78903,128.25756,117.77632
0.10010,182.48394,128.51555,117.29418
0.13347,182.83110,128.74220,117.74041
0.16683,182.74001,128.63506,117.58234
0.20020,182.81881,128.74152,117.53316
0.23357,182.82750,128.70534,117.52860
0.26693,182.96897,128.76449,117.73206
0.30030,182.73688,128.81056,117.45554
0.33367,183.10079,128.88526,117.85925
0.36703,183.12390,128.83502,117.88915
0.40040,182.75172,128.61514,117.47985
0.43377,183.01120,128.73542,117.80794
0.46713,182.85225,128.68904,117.70732
0.50050,183.17365,128.93491,117.94512
0.53387,183.13596,128.95113,117.90716
0.56723,183.35620,129.14224,118.12801
0.60060,183.24043,129.27876,117.90468
0.63397,183.61794,129.51206,118.43232
0.66733,183.20974,129.32295,118.14035
0.70070,183.24073,129.42117,118.22736
0.73407,183.21536,129.43649,118.20321
0.76743,183.28712,129.43632,118.29201
0.80080,182.99754,129.35679,117.95026
0.83417,183.53251,129.64625,118.45697
0.86753,183.66707,129.77305,118.66998
0.90090,183.35815,129.74069,118.24064
0.93427,183.90813,130.08163,118.71657
0.96763,183.72806,130.02894,118.44506
1.00100,183.93919,129.56345,119.11543
1.03437,183.35507,129.46873,118.46221
1.06773,182.69376,129.09435,117.98379
1.10110,182.74830,128.97760,117.97788
1.13447,182.80996,129.03028,118.02568
1.16783,182.35960,128.80884,117.62090
1.20120,182.80501,129.01362,118.02538
1.23457,183.17553,129.18343,118.24055
1.26793,183.52964,129.59390,118.44064
1.30130,184.54529,130.35758,119.22314
1.33467,184.83008,130.47131,119.37340
1.36803,184.92803,130.64345,119.43628
1.40140,184.33897,130.08249,118.94293
1.43477,183.64395,129.59360,118.44073
1.46813,182.92399,129.11679,117.80097
1.50150,183.22588,129.29644,118.26309
1.53487,183.14384,129.24006,118.14335
1.56823,183.53647,129.61145,118.43641
1.60160,183.54304,129.48689,118.40983
1.63497,184.01145,129.70330,118.66143
1.66833,183.85257,129.65905,118.41221
1.70170,184.13452,129.68521,118.79177
1.73507,184.29612,129.70910,118.72454
1.76843,184.18371,129.56161,118.78424
1.80180,183.99069,129.35967,118.69852
1.83517,184.18314,129.37539,118.89093
1.86853,184.12005,129.36251,118.82228
1.90190,183.76396,129.13168,118.26584
1.93527,183.93267,129.42756,118.40764
1.96863,184.20412,129.36521,118.67370
2.00200,183.90472,129.42107,118.52764
2.03537,183.95777,129.42266,118.34159
2.06873,183.63543,129.13082,118.28196
2.10210,184.13022,129.43616,118.51204
2.13547,183.66892,129.08952,118.12230
2.16883,183.71600,129.00743,118.18188
2.20220,183.60025,128.91847,118.17148
2.23557,183.37814,128.85015,117.86024
2.26893,183.54917,128.81329,118.18251
2.30230,182.93037,128.43019,117.65620
2.33567,182.85220,128.30894,117.72427
2.36903,182.65575,128.10126,117.62889
2.40240,182.18076,127.73984,117.16110
2.43577,182.04801,127.75019,117.05020
2.46913,181.94574,127.54642,117.04369
2.50250,182.50418,127.85868,117.38221
2.53587,181.93594,127.52095,116.81976
2.56923,182.44164,127.69773,117.30044
2.60260,182.46962,127.67617,117.27871
2.63597,182.33221,127.64291,117.20542
2.66933,182.32077,127.59089,117.18817
