Timestamp,Red,Green,Blue
0.00000,182.66240,127.09412,116.72931
0.03337,182.91741,126.85616,117.22166
0.06673,182.86120,127.14980,117.10490
0.10010,183.05981,127.46980,117.27758
0.13347,183.17897,127.53880,117.37263
0.16683,183.15653,127.51630,117.46164
0.20020,182.69666,127.34824,116.92327
0.23357,182.98964,127.29102,117.31338
0.26693,182.72919,127.10379,117.09885
0.30030,182.74573,127.06786,117.11129
0.33367,182.94564,127.14832,117.35140
0.36703,182.65575,126.88075,117.02526
0.40040,182.60910,127.00058,117.03339
0.43377,182.49454,126.90450,116.94070
0.46713,182.87436,127.16419,117.31971
0.50050,182.53759,127.17472,116.89818
0.53387,182.93309,127.31013,117.34683
0.56723,182.91544,127.29954,117.24054
0.60060,182.99018,127.46015,117.34140
0.63397,182.75251,127.19521,117.13464
0.66733,183.07935,127.41919,117.39246
0.70070,182.71137,127.41380,117.02820
0.73407,183.25836,127.66882,117.60907
0.76743,183.24777,127.68283,117.58486
0.80080,183.51139,127.92885,117.81764
0.83417,183.89374,128.09019,118.15489
0.86753,183.88973,128.22255,118.00880
0.90090,184.27865,128.75902,118.33940
0.93427,183.99549,128.64943,117.99347
0.96763,184.58124,129.05854,118.57049
1.00100,184.85112,129.17953,118.76115
1.03437,184.73304,129.06311,118.72014
1.06773,184.51460,128.96971,118.36098
1.10110,184.90591,129.05202,118.74574
1.13447,184.59720,128.78532,118.48697
1.16783,184.71082,128.85846,118.43562
1.20120,185.02893,129.09667,118.62389
1.23457,185.29925,129.37001,118.98421
1.26793,185.12880,129.54010,118.83843
1.30130,186.07599,130.10812,119.69101
1.33467,186.27186,130.25552,119.80248
1.36803,185.94427,130.20587,119.34560
1.40140,186.41827,130.34574,119.82497
1.43477,186.40276,130.32303,119.81905
1.46813,185.87459,130.05935,119.47637
1.50150,186.01771,130.15524,119.53553
1.53487,186.57391,130.66728,120.05858
1.56823,186.93900,131.08274,120.19938
1.60160,187.62515,131.63691,120.88618
1.63497,187.75216,131.80090,120.88457
1.66833,188.46427,132.37361,121.30204
1.70170,188.45465,132.20682,121.20866
1.73507,187.31609,131.16763,120.47587
1.76843,186.21613,130.48719,119.60720
1.80180,186.50899,130.33243,119.86229
1.83517,186.66437,130.39502,119.96431
1.86853,186.78183,130.64431,119.70961
1.90190,186.96816,130.74835,119.97960
1.93527,186.89519,130.68665,119.95138
1.96863,187.40203,131.06966,120.41936
2.00200,187.90778,131.33464,120.70610
2.03537,189.23188,132.40630,121.58648
2.06873,189.34013,132.54631,121.73986
2.10210,189.79840,132.83280,122.02818
2.13547,189.32987,132.66399,121.54847
2.16883,189.71401,132.78897,121.93961
2.20220,189.34412,132.58006,121.56854
2.23557,189.33228,132.68533,121.55908
2.26893,188.97646,132.48950,121.36888
2.30230,189.35595,132.55253,121.66386
2.33567,189.72468,132.85234,121.85644
2.36903,189.20487,132.37585,121.36759
2.40240,189.78926,132.70714,121.81171
2.43577,189.46858,132.56960,121.35784
2.46913,190.13258,132.95920,121.96892
2.50250,190.03687,132.81459,121.82263
