Timestamp,Red,Green,Blue
0.00000,184.22268,116.68571,104.30898
0.03337,184.01518,116.69226,104.48637
0.06673,183.21747,116.36351,103.76728
0.10010,183.29959,115.95355,104.03197
0.13347,183.00831,115.73043,103.90281
0.16683,183.16764,115.76621,104.08078
0.20020,182.63095,115.63002,103.36883
0.23357,183.08891,115.67428,103.88495
0.26693,182.73524,115.39368,103.62212
0.30030,182.52506,115.47405,103.47522
0.33367,182.64635,115.37069,103.60520
0.36703,183.15942,115.57147,104.10191
0.40040,182.97944,115.68634,103.92222
0.43377,182.83811,115.43289,103.75755
0.46713,183.00260,115.62417,104.09629
0.50050,182.46843,115.56164,103.42126
0.53387,183.04474,115.74202,103.98319
0.56723,182.98713,115.68964,103.92995
0.60060,183.30414,116.08247,104.14147
0.63397,182.70072,115.58586,103.79672
0.66733,183.15230,115.83151,104.15029
0.70070,182.80794,115.93492,103.63678
0.73407,183.73060,116.42798,104.45159
0.76743,183.60744,116.38139,104.17390
0.80080,183.42058,116.46038,104.02080
0.83417,183.76654,116.51077,104.32674
0.86753,184.63745,116.93247,104.97906
0.90090,184.54818,117.03769,104.81988
0.93427,184.70727,117.28470,104.52315
0.96763,185.44434,117.93306,105.19244
1.00100,186.57654,118.50721,105.97337
1.03437,188.18848,119.28377,107.27782
1.06773,188.80144,120.54457,106.94262
1.10110,190.36943,121.35659,108.09100
1.13447,190.96532,121.84702,108.52725
1.16783,192.03738,122.92149,108.97509
1.20120,192.47512,123.03232,109.22090
1.23457,192.33418,123.18378,109.24237
1.26793,192.11641,123.06839,108.83409
1.30130,192.52246,123.21446,109.31149
1.33467,192.63223,123.18791,109.20274
1.36803,193.35464,123.59208,109.68149
1.40140,193.23926,123.39035,109.70891
1.43477,192.77537,123.08661,109.10208
1.46813,192.57234,122.89242,108.94652
1.50150,192.30282,122.63216,108.75858
1.53487,191.35281,122.06528,108.31167
1.56823,190.88591,121.70581,107.88429
1.60160,190.08834,121.03056,107.69391
1.63497,189.80287,120.79071,107.46527
1.66833,189.86645,120.90049,107.53911
1.70170,190.38783,121.15644,107.86517
1.73507,189.80258,120.76949,107.47996
1.76843,188.43284,119.93054,106.32643
1.80180,187.59325,119.25544,106.03754
1.83517,186.81273,118.66853,105.58765
1.86853,187.27712,118.98804,106.16074
1.90190,186.20131,118.24025,105.57494
1.93527,185.04009,117.83452,104.66945
1.96863,185.11902,117.56578,105.21525
2.00200,186.29789,118.26008,105.68794
2.03537,187.80138,119.37590,106.38682
2.06873,188.23233,119.44255,106.67643
2.10210,188.82311,119.73158,106.97915
2.13547,188.61871,119.79360,106.51385
2.16883,188.99012,119.76482,107.04120
2.20220,188.73312,119.42997,106.84457
2.23557,187.74039,119.00638,106.31241
2.26893,187.47946,118.63761,106.26258
2.30230,186.61074,118.19001,105.86080
2.33567,186.14178,117.86678,105.31565
2.36903,185.32384,117.14303,105.04042
2.40240,183.86292,116.28939,104.36847
2.43577,183.63572,116.12767,103.85744
2.46913,183.62554,116.21048,104.11509
2.50250,183.46663,116.06976,103.98891
2.53587,183.70250,116.24827,104.05314
2.56923,183.82276,116.25791,104.15988
2.60260,183.42642,115.95550,104.00114
2.63597,183.21281,115.84632,103.74739
2.66933,183.13812,115.73472,103.93700
2.70270,182.91045,115.51660,103.72135
2.73607,183.45339,115.84702,104.06570
2.76943,183.17570,115.71547,103.98433
2.80280,183.64122,116.01774,104.43470
2.83617,183.70787,116.16348,104.10946
2.86953,184.23674,116.45860,104.71325
2.90290,184.73092,116.65287,105.09450
2.93627,184.82046,116.63714,105.16018
2.96963,185.19862,116.61749,105.67652
3.00300,184.59183,116.83548,104.82158
3.03637,185.55734,117.20052,105.64927
3.06973,185.33227,117.01887,105.37762
3.10310,185.29929,117.24933,105.34149
3.13647,185.35093,117.16261,105.43168
3.16983,185.48523,117.24143,105.59512
3.20320,185.60801,117.61459,105.42928
3.23657,186.01979,117.88559,105.81792
3.26993,186.45933,118.16290,105.79256
3.30330,186.11022,118.08040,105.67871
3.33667,186.15270,118.01022,105.66475
3.37003,186.91314,118.40808,106.25561
3.40340,186.89883,118.41552,106.19996
3.43677,187.05943,118.56178,106.15236
3.47013,187.39536,118.89228,106.48382
3.50350,187.38324,118.95030,106.04122
3.53687,187.95154,119.24246,106.68815
3.57023,187.98624,119.20749,106.61011
3.60360,188.30150,119.45588,106.84090
3.63697,188.19715,119.36570,106.70326
3.67033,188.55216,119.59862,107.10687
3.70370,187.90263,119.35236,106.41073
3.73707,187.86819,119.23353,106.58294
3.77043,187.52379,119.06524,106.29468
3.80380,187.21748,118.88340,106.11935
3.83717,187.26228,118.97027,105.90502
3.87053,187.43443,118.93485,106.38593
3.90390,187.57283,118.81478,106.66208
3.93727,186.95758,118.28664,106.00072
3.97063,186.20391,118.09731,105.67112
4.00400,185.97656,117.77052,105.54034
4.03737,185.90888,117.61634,105.52324
4.07073,185.09869,117.33143,104.87001
4.10410,185.38890,117.22858,105.31658
4.13747,184.82416,116.92929,104.86971
4.17083,184.90198,116.94484,104.99783
4.20420,184.36593,116.45595,104.72817
4.23757,184.46209,116.61424,104.76781
4.27093,183.66125,116.23944,104.16117
4.30430,184.20150,116.46291,104.67928
4.33767,183.60816,116.11051,104.31956
4.37103,184.08676,116.42857,104.60783
4.40440,183.90956,116.25370,104.58992
4.43777,183.49007,115.92728,104.09751
4.47113,183.65674,116.12813,104.30141
4.50450,183.82890,116.19302,104.38508
4.53787,183.52407,116.15284,104.39634
4.57123,183.36353,116.16605,104.04547
4.60460,183.66090,116.25174,104.39696
4.63797,183.06342,115.90821,104.00492
4.67133,183.12337,115.95325,104.03000
4.70470,183.23140,115.93805,104.00168
4.73807,183.45847,116.11289,104.34181
4.77143,183.32526,116.17571,104.02288
4.80480,183.70576,116.39732,104.41100
4.83817,183.53786,116.44794,104.10039
4.87153,183.92315,116.26504,104.83242
4.90490,183.81038,116.49464,104.62085
4.93827,183.46882,115.93429,104.26993
