Timestamp,Red,Green,Blue
0.00000,184.76951,123.63822,107.31068
0.03337,183.89968,123.03006,106.74036
0.06673,183.88165,122.99097,106.81422
0.10010,183.45973,122.91083,106.25756
0.13347,183.94648,122.96187,106.79154
0.16683,183.72720,122.83376,106.59583
0.20020,183.84979,122.93471,106.66175
0.23357,183.70791,122.80116,106.52296
0.26693,184.23155,123.12064,107.02744
0.30030,183.83747,122.93901,106.56245
0.33367,184.54885,123.20407,107.20331
0.36703,184.35072,123.19021,106.96646
0.40040,184.59528,123.35712,107.13965
0.43377,184.59940,123.44919,107.15704
0.46713,185.37204,123.91305,107.82080
0.50050,185.97800,124.37602,108.16893
0.53387,185.95887,124.33457,108.03564
0.56723,185.56071,124.17633,107.98547
0.60060,185.35898,124.13197,107.67857
0.63397,185.40188,123.91340,107.85677
0.66733,184.97257,123.78768,107.39389
0.70070,185.19187,123.90719,107.62491
0.73407,185.15887,123.91189,107.62953
0.76743,185.58620,123.98987,108.00821
0.80080,184.94941,123.81098,107.27011
0.83417,185.64959,124.05690,108.06431
0.86753,185.12755,123.83333,107.60215
0.90090,185.36510,123.98986,107.74692
0.93427,185.09476,123.99317,107.43961
0.96763,185.64391,124.11672,108.02339
1.00100,185.83364,124.21713,108.21233
1.03437,185.76735,124.30035,107.99603
1.06773,185.98820,124.56875,108.21367
1.10110,186.04832,124.54810,108.26255
1.13447,186.49281,124.78546,108.60244
1.16783,186.29462,124.83522,108.33578
1.20120,186.68859,124.94861,108.66587
1.23457,187.06633,125.25792,108.66308
1.26793,187.57765,125.59219,109.01967
1.30130,187.56961,125.55386,108.93793
1.33467,187.74802,125.56444,109.17470
1.36803,187.30611,125.41228,108.61974
1.40140,187.85331,125.53235,109.33099
1.43477,187.85443,125.67793,109.20809
1.46813,188.32621,125.92311,109.65783
1.50150,188.53374,126.07130,109.81915
1.53487,187.36590,125.31951,108.87191
1.56823,186.64949,124.65216,108.49231
1.60160,185.53938,123.88875,107.87422
1.63497,185.16974,123.68796,107.76870
1.66833,184.93468,123.56296,107.48099
1.70170,185.13063,123.61511,107.90245
1.73507,185.62660,124.17039,108.07274
1.76843,185.91881,124.29336,108.28575
1.80180,186.20829,124.46190,108.36077
1.83517,187.42693,125.18770,109.21361
1.86853,187.08182,125.15118,108.76461
1.90190,187.65306,125.41934,109.38893
1.93527,187.31740,125.32545,109.04242
1.96863,187.41573,125.21416,109.37049
2.00200,187.42463,124.92302,109.36390
2.03537,187.10639,124.85356,108.85162
2.06873,187.95152,125.19034,109.55881
2.10210,187.49294,124.86044,109.13390
2.13547,187.50521,124.98349,109.13949
2.16883,187.12431,124.67374,108.93657
2.20220,187.00341,124.51397,109.03931
2.23557,186.43009,124.45256,108.48100
2.26893,186.66748,124.30807,108.81513
2.30230,186.11150,123.99932,108.25806
2.33567,185.49047,123.51978,108.04250
2.36903,185.01352,123.13934,107.76920
2.40240,184.85803,122.92020,107.67606
2.43577,184.05365,122.52295,107.01450
2.46913,184.28180,122.40105,107.41708
2.50250,184.58506,122.58334,107.63999
2.53587,184.90772,122.93720,107.61370
2.56923,185.55442,123.11071,108.24712
2.60260,185.62327,123.35540,108.07571
2.63597,185.66467,123.32696,108.16928
2.66933,185.33983,123.11620,107.74384
2.70270,185.50183,123.04474,107.94248
2.73607,185.05316,123.02174,107.50973
2.76943,185.52434,123.05537,108.07853
2.80280,185.27703,123.06410,107.72496
2.83617,185.36820,123.04081,107.89421
2.86953,185.08176,123.18375,107.61838
2.90290,185.48339,123.18047,108.01637
2.93627,185.40351,123.19887,107.93379
2.96963,185.91775,123.50127,108.45957
3.00300,185.98567,123.64230,108.44957
3.03637,186.08735,123.65699,108.40570
3.06973,186.39921,123.89108,108.76595
3.10310,186.12226,123.92249,108.13261
3.13647,186.44951,123.93422,108.77695
3.16983,186.16171,123.88786,108.37984
3.20320,186.09136,123.87212,108.42575
3.23657,186.12000,123.85667,108.45889
3.26993,186.54434,124.09175,108.75347
3.30330,186.11702,124.11598,108.22485
3.33667,186.65058,124.17743,108.83299
3.37003,186.42751,124.11646,108.52980
3.40340,186.43458,124.14805,108.66715
3.43677,186.27193,124.01113,108.56992
3.47013,186.76695,124.20055,109.00237
3.50350,186.36444,123.97704,108.71631
3.53687,186.53684,124.12734,108.76857
3.57023,186.69061,124.25580,108.88791
3.60360,186.51274,124.37365,108.52670
3.63697,187.04434,124.57702,109.08754
3.67033,187.05547,124.82092,109.04152
3.70370,187.06202,124.82937,109.10942
